id	token	count
150691	 γυναικὸς	5939
150692	φθη	6102
150693	έρους	5977
150694	 Πατρός	6126
150695	 ἀδύνατον	6190
150696	 ὕπ	6128
150697	ζεν	5716
150698	σεῖν	5975
150699	 ἑνὶ	6119
150700	 στοιχε	6580
150701	 Πνεύματι	6101
150702	 ποιεῖσθαι	6052
150703	 δυνάμει	6102
150704	 Τὴν	6265
150705	παύ	6014
150706	 γένε	2616
150707	ργοις	845
150708	 ἔφην	6248
150709	 Ἰν	5667
150710	 συμφορ	5840
150711	 Τὸν	6132
150712	 ἥκ	1626
150713	 ἀτ	5904
150714	 ἀνθρω	6220
150715	νατο	6020
150716	 γυμν	6082
150717	 σελή	6366
150718	λεύ	6264
150719	νωσιν	6352
150720	Πρὸς	5869
150721	ώνιον	5791
150722	 ἐπαιν	5931
150723	χίαν	5694
150724	 Πνεύ	6132
150725	 πεντ	2524
150726	πί	6065
150727	 ἰδοὺ	6073
150728	γαγεν	5860
150729	πρῶ	2069
150730	 ἔσεσθαι	5756
150731	ρετο	5842
150732	 θεοῖς	5600
150733	 δηλονότι	6112
150734	 ἐποιή	5625
150735	σουσι	6071
150736	 Ἀτ	5683
150737	 ῥη	5840
150738	νοῖς	6030
150739	βά	6394
150740	 ταὐτὸν	6002
150741	 προφήτης	6061
150742	 δοκεῖν	5755
150743	 ἄλλας	5884
150744	 ἅπ	2051
150745	 σῆς	6161
150746	ἁμαρ	5950
150747	ἡμᾶς	5980
150748	 τοσα	2020
150749	 ἀφο	6130
150750	δέχεται	5923
150751	 νικ	5787
150752	ρύ	6129
150753	όνῳ	6380
150754	 μάχην	5464
150755	νεσιν	6099
150756	άπερ	1241
150757	 τούτῳ	6057
150758	ίνῃ	5923
150759	κτει	5910
150760	Οὐκ	5876
150761	 ταύτην	5973
150762	ξαντες	5900
150763	 ἐξουσίαν	5703
150764	στῆναι	5931
150765	 ἀμεί	5907
150766	 αʹ	4772
150767	 ἐπιμε	5877
150768	 τιμῆς	5771
150769	 ἀγορ	5514
150770	 πολιορκ	5458
150771	 τοῦδε	5775
150772	 θυγα	1804
150773	 ἰδίαν	5735
150774	 θάλασσαν	5715
150775	γαγε	5878
150776	ρῆσαι	5810
150777	 παῖδες	5605
150778	 Οὗτος	5777
150779	 ἀνέ	5986
150780	ροὶ	5941
150781	θεσις	5983
150782	τοια	5904
150783	 κάλλ	5636
150784	 ἐκεῖσε	5704
150785	 ἄπειρον	6876
150786	θρον	5919
150787	 ψυχήν	5854
150788	ύντων	5966
150789	πατ	5714
150790	 πάσας	5767
150791	 σώματος	6124
150792	οιτο	5701
150793	 αὐτά	5734
150794	 ἀγαθοῦ	5979
150795	ταί	5802
150796	 ἀντα	5828
150797	λεί	5841
150798	οὐδὲν	5865
150799	ικοὺς	5693
150800	 ἔτει	5499
150801	 εἰρή	5876
150802	 ἔρω	5619
150803	 νόμῳ	5808
150804	σμον	5910
150805	 μιν	6034
150806	 ἀσκ	5685
150807	 Σικελ	5297
150808	ἆ	5756
150809	Μετ	556
150810	ὥστε	5758
150811	 πανταχοῦ	5871
150812	 Λέγ	5593
150813	 Ἑβρα	5466
150814	 θείου	5657
150815	 Παρθέ	5771
150816	 διω	5799
150817	ξιος	5767
150818	ικοὶ	5871
150819	τατος	5634
150820	 οἰκεί	5745
150821	 ἀμ	5571
150822	 ἐτῶν	5825
150823	 ὑπάρχει	6006
150824	ῦδος	1082
150825	τούτων	5709
150826	μειν	5673
150827	 γυνὴ	5541
150828	ημέ	5793
150829	 ἔσω	5777
150830	 ἐνέ	1474
150831	 πρεσβυτ	5753
150832	 Ἀθηναίων	5298
150833	ίσας	5660
150834	 κακίας	5968
150835	ρῆ	5539
150836	 λογισ	5814
150837	 χειρῶν	5605
150838	ὧν	5664
150839	ότητος	5933
150840	ἀλλʼ	5488
150841	δειν	5584
150842	 καρδίαν	5633
150843	 ἰδι	5629
150844	 δοῦναι	5628
150845	χθαι	5500
150846	 ἐναργ	5653
150847	λεως	5641
150848	Κανών	5514
150849	φὴν	5663
150850	 μάλιστα	6023
150851	ικαῖς	5574
150852	ρῆσθαι	5655
150853	 λαλ	5540
150854	ρωσιν	5833
150855	 νοητ	5658
150856	 ἰδὼν	5473
150857	 ἔρη	5720
150858	αλήμ	2116
150859	 Ἀλέξανδ	4985
150860	 χρηστ	5665
150861	 ἐπαγγελ	5817
150862	 ἀριθμὸν	5682
150863	 εἶναί	5674
150864	 λαὸν	5808
150865	διδά	5520
150866	 δικαίως	5516
150867	 ἅπαντες	5528
150868	 εὐσεβ	5638
150869	μονος	5703
150870	γελ	5585
150871	ρῃ	5624
150872	κὼν	5500
150873	 ἔπ	5497
150874	 εἰπόν	1962
150875	ῇς	5681
150876	 Εἱ	258
150877	λαττον	830
150878	 ἁγίας	5786
150879	τιῶν	1880
150880	 ἕνεκεν	5715
150881	 πολὺν	5519
150882	 γενομένης	5271
150883	κιον	5358
150884	 μέγαν	5708
150885	 ἀνάγκης	5618
150886	 σωτ	5150
150887	 πρότερον	5996
150888	 ἅπαξ	5538
150889	 ἐπιτι	5530
150890	σθησαν	5500
150891	 κινο	6045
150892	ρόν	5585
150893	 πάθη	5808
150894	ῶνας	5515
150895	 εἰδὼς	5505
150896	 τρίτον	5645
150897	 Υἱῷ	5718
150898	 Ἀθηναῖοι	5254
150899	 ἐρ	5400
150900	 σῶ	5685
150901	ψαντες	5620
150902	 Ἥ	5843
150903	 μόνῳ	5588
150904	 γενόμενον	5405
150905	 μαθεῖν	5501
150906	 ὕλην	5878
150907	 πολεμίους	4999
150908	γινώ	5498
150909	 τροφῆς	5757
150910	γυπ	533
150911	 θείαν	5593
150912	 φοβερ	5599
150913	 σμικ	5541
150914	ῆσιν	5453
150915	ιγα	908
150916	άρτυ	1328
150917	 ἀκτ	5505
150918	 Ὥ	5881
150919	εύς	5502
150920	ἔτι	5450
150921	 τοιαύ	5599
150922	 Θεοτό	5643
150923	λέγει	5495
150924	 ἔχεις	5403
150925	 ἐπαρ	5400
150926	ρμὸς	166
150927	ὑπὲρ	5466
150928	έναι	5543
150929	 μεγά	5592
150930	σσων	5305
150931	ψατο	5329
150932	 Ἰου	5253
150933	 ἔφασ	5517
150934	γας	5933
150935	 ἀρί	5357
150936	 τότε	5705
150937	αὐτῆς	5520
150938	 οὐδενὶ	5611
150939	 ταῦτ	5456
150940	 Κύριος	5838
150941	ῦτε	5513
150942	σολ	1000
150943	βῳ	5397
150944	 Τῶν	5746
150945	 ἀλλό	5481
150946	 βλασφ	1693
150947	χῶς	5819
150948	βὶδ	502
150949	 διελ	5470
150950	 παθεῖν	5461
150951	 εὐσεβείας	5457
150952	έχειν	5400
150953	ριστοῦ	913
150954	 πράττειν	5589
150955	 ψυχῶν	5492
150956	 σωμάτων	5600
150957	έρῳ	5377
150958	 ὅρκ	5430
150959	έα	5726
150960	ἐφ	5565
150961	 εἰσα	5441
150962	 διδάσκα	5445
150963	ίης	5331
150964	 μέγιστον	5329
150965	 ὑβ	5334
150966	άσαι	5287
150967	άκις	1706
150968	 οἰκονομ	5475
150969	ῃρη	5414
150970	 ἄλλη	5584
150971	πίσω	1213
150972	 ἄφ	5601
150973	 ἑλ	5424
150974	 ἐκπε	5395
150975	 ὅλης	5382
150976	 ἐρε	5340
150977	 μήτε	5601
150978	 διδασκ	5406
150979	 γένος	5768
150980	 ἐγχ	5326
150981	έν	5460
150982	 φίλον	5319
150983	ψῃ	5493
150984	σίαν	5389
150985	λλος	5554
150986	τοὶ	5520
150987	νητον	5909
150988	στεως	5380
150989	πεδον	1937
150990	 Περσῶν	5113
150991	πὶ	1871
150992	 ἤθε	5179
150993	 ἀνη	5289
150994	ίην	5455
150995	.Σ	5380
150996	 Εὔ	5208
150997	 ἄγγε	5299
150998	 τόπῳ	5558
150999	βίδ	572
151000	 ἀνό	5353
151001	 πάσῃ	5365
151002	μὼν	5363
151003	 γεγραμ	5295
151004	σθεν	5504
151005	 βίῳ	5383
151006	 εἰρήνην	5448
151007	σχεῖν	5294
151008	 ἐτε	5150
151009	όμεναι	5473
151010	ῆϲ	5237
151011	δόντες	5321
151012	ές	5536
151013	σώ	5325
151014	 καλῶν	5415
151015	 ὄψιν	5166
151016	Τῶν	5455
151017	 ἀσπ	5254
151018	ὑμ	5325
151019	θησιν	5233
151020	λοντο	5291
151021	 ἑσπ	5578
151022	 Εἱρμὸς	5222
151023	 θαρ	5208
151024	 ἅγιος	5495
151025	 ἐμέ	5342
151026	ρός	5391
151027	ἀφ	5320
151028	 Βαβυλ	5361
151029	σποτα	5475
151030	 φωνῇ	5145
151031	 εἰσελ	5373
151032	ριῶν	5122
151033	 ἐδόκει	5143
151034	 εἵ	5300
151035	 ἔσχα	5397
151036	ἔστι	5386
151037	 ξί	5161
151038	 θαλά	5567
151039	 ῥητ	5369
151040	 Ὀλυμπ	4814
151041	μεινον	980
151042	ὑπερ	5326
151043	 πάντας	5330
151044	 ἔθνος	5184
151045	 ὑμετ	5317
151046	νοὶ	5268
151047	θέναι	5406
151048	ίνην	5247
151049	ττω	5392
151050	ρισιν	1653
151051	 ἐρή	5354
151052	μαί	5308
151053	 ἀποστόλων	5157
151054	Ταῦτα	5337
151055	ενε	5229
151056	λὸν	5323
151057	 παρά	5350
151058	 ἀγγέλων	5221
151059	ψον	5213
151060	ισεν	5184
151061	 τρόπῳ	5230
151062	Ῥ	5049
151063	ικίαν	5108
151064	 ἔτος	5148
151065	 ἰσχύ	5200
151066	έλ	5110
151067	 ἑτέραν	5230
151068	 γυναῖκας	5033
151069	 ἀποστο	5069
151070	ττεσθαι	5249
151071	 ἄρτι	5119
151072	 χρείαν	5065
151073	σίαις	5185
151074	 ὅπλα	4970
151075	 ὀλι	5055
151076	 οἰκεῖον	5378
151077	 ἀπω	5157
151078	 ὀλί	5464
151079	 τίνος	5193
151080	Μετὰ	5151
151081	 θεότητος	5346
151082	 κάλλος	4967
151083	 ἀεί	5023
151084	ζουσι	5294
151085	 ἦλθεν	5223
151086	 καιροῦ	5205
151087	νομά	5239
151088	 ἰδίᾳ	5105
151089	κῇ	5094
151090	 φέ	5620
151091	 μελλ	5152
151092	 λαὸς	5187
151093	 ἔλεος	5247
151094	 φθαρ	5546
151095	 ἀναγκ	5058
151096	αὐτοὺς	5255
151097	Αἰ	5207
151098	 ἁπά	5058
151099	 τουτέ	5511
151100	 ἐνώ	1731
151101	 ἔργοις	5014
151102	 παιδ	5077
151103	φροσύνης	5206
151104	 Σὺ	5229
151105	 ἴσα	5067
151106	ωνται	5351
151107	 Ἀργ	5376
151108	 υἱοὶ	5055
151109	 ἱερῶν	4952
151110	 ἑαυτῆς	5166
151111	λαμβά	5387
151112	 γεγόνα	5084
151113	 βω	5064
151114	άνδρου	4700
151115	λέους	4792
151116	 ἀλα	5104
151117	σμοῦ	5036
151118	δὼν	4928
151119	 ἀπέ	5227
151120	 εἰργ	5032
151121	κνυσι	5152
151122	 εἷ	4958
151123	 προφητῶν	5127
151124	φύ	5405
151125	 ἀπεί	5168
151126	 Καρχη	4573
151127	ἐγὼ	5094
151128	 αὗται	5288
151129	πεσθαι	5022
151130	τέρους	5051
151131	 ἁμαρτίαν	5272
151132	 λόγῳ	5169
151133	τύ	5285
151134	 Ἰωάννης	4888
151135	κτεί	5043
151136	 ὀνόματι	5163
151137	 Ἀμ	1461
151138	άκοντα	381
151139	ήματα	5230
151140	 ὑπό	5255
151141	 ῥα	5045
151142	στησεν	4970
151143	δειξιν	5095
151144	 ἁγίῳ	5095
151145	εύ	5132
151146	 αἱρέ	5102
151147	 ἀμε	5083
151148	 τύ	5403
151149	μέν	5269
151150	 Τῷ	5109
151151	ῖσιν	5203
151152	κνυσιν	5387
151153	 Ἐπὶ	5297
151154	ήσεται	5420
151155	θεῖναι	5059
151156	πάλιν	5145
151157	μησεν	4833
151158	υἱ	4968
151159	ρίους	4979
151160	 ἐπιχ	4962
151161	ρησεν	4898
151162	 πεποιη	4907
151163	ήσεις	5323
151164	 ὑπʼ	4846
151165	 κακοῦ	5044
151166	 χάρις	5156
151167	ίκην	4837
151168	\xe2\x9f	995
151169	 Ἀπόλλων	4672
151170	 ῥᾳδίως	5001
151171	 Κύριον	5190
151172	λίῳ	4962
151173	 σὴν	5204
151174	 ἔχομεν	5164
151175	δῷ	5072
151176	γγέ	5041
151177	 πάντες	5131
151178	 υἱοῦ	4840
151179	 ἄτοπον	5286
151180	 στρατηγο	4645
151181	 ὅλου	5158
151182	 ἄνα	5117
151183	 ἀξίαν	5085
151184	 ἀπιστ	5009
151185	 τρόπον	5368
151186	 ἡγο	4890
151187	 εὐεργε	5019
151188	 λῃ	5024
151189	 ἐφʼ	5143
151190	Ἱ	5021
151191	λεὺς	5208
151192	σσι	5081
151193	 αὑτὸν	4613
151194	φά	5088
151195	φειν	5112
151196	 ἐλά	5822
151197	ψασθαι	4833
151198	 μέρος	5434
151199	ἀνά	5035
151200	 κεῖται	4969
151201	 ἐλθὼν	4905
151202	 μέντοι	5250
151203	 Αἴγυπ	476
151204	 ᾐ	4893
151205	 χωρίον	4691
151206	 ἁλ	4964
151207	φό	5184
151208	 πνεύ	4881
151209	οἴ	4946
151210	σεσθε	4984
151211	 Δαβὶδ	4992
151212	 λεχ	5279
151213	 διανοίας	4984
151214	 ἐγγὺς	4960
151215	 ἀνδρά	4839
151216	 Μετὰ	4992
151217	 τοὐν	910
151218	 αἴσθησιν	5368
151219	στό	5199
151220	 εὐδαιμον	4869
151221	 πάθους	4961
151222	νὸς	4938
151223	 ἀλλά	4866
151224	πάντων	4857
151225	θηκεν	4769
151226	 ἑκατὸν	4885
151227	σῆς	5000
151228	 σήμερον	4917
151229	 κακὰ	4896
151230	 παρρη	4893
151231	δρον	4875
151232	πολιν	5002
151233	άτου	5133
151234	γκης	1236
151235	 οἶδεν	4795
151236	 ἐπιστή	4790
151237	 δυνάμε	4930
151238	 καλεῖται	5022
151239	 μήτηρ	4837
151240	 ἡδονῆς	5043
151241	 ἐδ	5035
151242	άμενος	5060
151243	άζων	4890
151244	ἑαυτο	4957
151245	 πυρὶ	4967
151246	 πλείω	4943
151247	 καρτερ	4845
151248	παυ	4929
151249	ληλυ	4930
151250	 ἰδί	4821
151251	άβ	5013
151252	 ἀδια	4892
151253	λεσεν	4846
151254	σσαν	4874
151255	 ἡμέρα	4835
151256	σεὶ	665
151257	 Εἴ	4814
151258	 τοιού	5063
151259	ψευ	4925
151260	 ἀνθρώπων	4662
151261	 ἱδ	4809
151262	ϲα	4539
151263	 ὕδατι	5010
151264	 Πά	4759
151265	θὸν	4986
151266	εῖτε	4902
151267	ϲθαι	4643
151268	δοῦναι	4811
151269	 τῶι	4475
151270	 ἐγένοντο	4678
151271	 Τριά	4920
151272	λαιον	4965
151273	ύτερον	4878
151274	ζουσιν	4882
151275	 ἀδύ	879
151276	σθέ	4692
151277	φάνη	4624
151278	 ἐξελ	4803
151279	 ὕψος	4856
151280	 ἰχ	1104
151281	θησι	4797
151282	 διαλε	4780
151283	 ὀργῆς	4786
151284	 ἀγάπης	4924
151285	λοὶ	4829
151286	 κρί	4687
151287	 Δαβίδ	4942
151288	 ἀνδρὶ	4719
151289	 γνώ	4744
151290	 βασιλέων	4816
151291	 τοιαύτης	4783
151292	 ἔχοντας	4781
151293	 ᾄ	4830
151294	οὗτος	4809
151295	μὰς	4663
151296	 παύ	4779
151297	 συνόδου	4829
151298	 εἶδον	4659
151299	 ἔχῃ	5094
151300	κοῦσαι	1279
151301	κοις	5003
151302	ληψιν	4823
151303	ροῦντες	4845
151304	 πρώτην	4818
151305	 ἀβ	4764
151306	είαις	4761
151307	 φέρειν	4724
151308	μίᾳ	4779
151309	 ἀρε	4844
151310	 ἐναντίον	4999
151311	 φιλοσό	4597
151312	 μιᾷ	4843
151313	 ἀδελφὸν	4687
151314	................................................................	2627
151315	 ἄλλης	4758
151316	 ἔλαττον	5132
151317	όξα	1405
151318	άζεσθαι	4767
151319	 εἱ	4833
151320	δοται	4757
151321	 ῥή	4571
151322	 παντά	4665
151323	χόθεν	4692
151324	στέον	4677
151325	 ἤρ	4652
151326	 εἴκοσι	4679
151327	 γίγνεται	4473
151328	 Ταύ	4914
151329	 ὑπά	4345
151330	 τοὔ	4713
151331	 ἀπελ	4735
151332	 ὀνει	4648
151333	 τιμὴν	4642
151334	θέσθαι	4685
151335	έτω	5111
151336	ναις	4731
151337	 θρα	4780
151338	μόνον	4792
151339	 λοιπῶν	4867
151340	σαί	4723
151341	 χειρὶ	4746
151342	 ἀμα	4739
151343	γουσι	4873
151344	 καταφρον	4663
151345	 δόξῃ	4675
151346	 δεῖξαι	4911
151347	 μεγάλην	4841
151348	ττου	4808
151349	 ὑπερο	4822
151350	λοντες	4740
151351	άμενον	4691
151352	τινα	4734
151353	\xa3ς	4911
151354	 πλεί	5133
151355	 τινῶν	4690
151356	 ἑαυτὴν	4898
151357	 Ἰδοὺ	4861
151358	 οὐδένα	4584
151359	ίη	4800
151360	 αἰν	4719
151361	 ὡσαύτως	4787
151362	στὴν	4721
151363	Υἱ	4738
151364	ῖαν	4660
151365	 ἐπειδὰν	4698
151366	ῶται	4442
151367	 ὀγ	4649
151368	Οτι	4621
151369	 Ἰσραήλ	4982
151370	 γεγονέναι	4531
151371	 φωτὸς	4753
151372	ἁγ	4813
151373	 ἐπιβου	4651
151374	 ήγουν	4929
151375	 τριάκοντα	4669
151376	 καθάπερ	4935
151377	τικὴν	4809
151378	λαγ	4778
151379	 ἔθος	4672
151380	 νομί	4693
151381	 ἐπιτε	4666
151382	 ἀνατολ	4893
151383	 χειρὸς	4805
151384	 ζῴων	5115
151385	σωσιν	4759
151386	 ἀντιπ	4605
151387	χιλ	4790
151388	θεντο	4622
151389	 ἀγαθὰ	4764
151390	 εἰρήνης	4835
151391	 ᾅ	4744
151392	ισμὸν	4693
151393	 ἐννο	4845
151394	ρίῳ	4563
151395	 ἀῤῥ	4734
151396	 ἐρη	4703
151397	αὐτὴν	4731
151398	ὅταν	4964
151399	 ἐϲ	4617
151400	ῆκεν	4636
151401	.Θεοτοκίον	4632
151402	 ἐνέργ	840
151403	 καθέ	4891
151404	λειον	4672
151405	 αἰσχύ	4695
151406	"᾽
"	4639
151407	 πλεῖστα	4649
151408	σμῶν	4827
151409	 ἐπίσκο	4845
151410	 ἐνεργε	4688
151411	τολεμα	359
151412	ῦναι	4555
151413	"᾿
"	5227
151414	ρὰς	4728
151415	 οἶνον	4610
151416	τή	4758
151417	 τηνικαῦτα	4681
151418	 ἐχόντων	4730
151419	 οἰκίας	4518
151420	ργον	4683
151421	σμέ	4801
151422	ζομεν	4608
151423	ἔχει	4972
151424	 βασιλεῖς	4551
151425	 τίς	4620
151426	 τολμ	4536
151427	 αἷς	4559
151428	ττε	4590
151429	 φιλοτι	4440
151430	 ἡμέραις	4653
151431	 Κῦ	4321
151432	θό	4838
151433	 ἐξή	4605
151434	 Χρι	4647
151435	 ἀποδεί	4597
151436	 ἀκούσας	4519
151437	 φόβον	4571
151438	 Ῥωμαῖοι	4220
151439	 φυτ	4769
151440	 ψεῦδος	4718
151441	Τῷ	4655
151442	ἀνδ	4567
151443	ρέων	4691
151444	σειν	4596
151445	 Ἀγα	4378
151446	 Αἰγύπτου	4646
151447	 ἀδελφῶν	4695
151448	ὁμο	4773
151449	ραῖς	4565
151450	τοϲ	4379
151451	 ὠνό	1113
151452	θοις	4435
151453	οὐραν	4562
151454	 καρπο	4779
151455	 ὡϲ	4953
151456	ρχον	4592
151457	σκοντες	4630
151458	 ὅμοια	4630
151459	 τῇδε	4381
151460	 διακον	4498
151461	 λεγόμενον	4581
151462	 ὀστ	4725
151463	 Θηβα	4627
151464	 ἑαυ	4825
151465	ιγαροῦν	4579
151466	γγος	4471
151467	 ὀνό	4639
151468	 φύσει	4852
151469	 παρθέ	4515
151470	 ἀποδι	4748
151471	 βού	4765
151472	 τεῖ	227
151473	 Ῥωμαίοις	4210
151474	"΄.
"	5047
151475	 κατέ	4714
151476	κείμενον	4742
151477	λούμενον	4450
151478	μέναι	4576
151479	τευμα	4401
151480	θνή	4578
151481	 εἴπω	4601
151482	 ἀγαθόν	4722
151483	λησεν	4388
151484	 ὑπαρ	4627
151485	 ἁμαρτά	4635
151486	τὴ	4653
151487	ῆκε	4482
151488	 οὐρανῷ	4582
151489	 δύναμιν	4783
151490	 ἀλλοτ	4547
151491	 παρέ	4525
151492	 ποταμοῦ	4572
151493	 ἀγαλλ	4631
151494	λοῦν	4601
151495	 ἀσφ	4420
151496	 ὁμοί	4476
151497	 ποιήσει	4491
151498	 μεί	5253
151499	κισ	4476
151500	ομένους	4505
151501	ίζετο	4395
151502	σωσι	4588
151503	 ἅπασι	4529
151504	 φεύ	4553
151505	 μηδενὸς	4525
151506	 ἔδωκεν	4377
151507	 ἕτερ	4751
151508	άνῃ	4593
151509	 εὑρε	4779
151510	οἷον	4786
151511	λλεν	4359
151512	 εἰσε	4482
151513	 ἑκάστην	4547
151514	λειφ	4528
151515	 θυσια	4685
151516	 οὐδαμῶς	4648
151517	χί	4413
151518	ἄλλο	4527
151519	ἡμέ	4607
151520	 ταύτης	4558
151521	 Αἴγυπτον	4436
151522	 βίβ	4384
151523	ἀπε	4518
151524	 πλοῦτον	4396
151525	 μηκέτι	4476
151526	ύναι	4494
151527	 ὁδοῦ	4422
151528	 διεφ	4348
151529	Χριστοῦ	4477
151530	ρεύ	4526
151531	 ὕλη	4918
151532	 γυναῖκες	4500
151533	 ἀθά	4583
151534	 Ἱεροσολ	4301
151535	 ἐβ	4525
151536	 νύκ	4431
151537	ζετο	4532
151538	ίσασθαι	4371
151539	 ἀνθρώπῳ	4523
151540	 πέφυ	4808
151541	 χειμ	4497
151542	 αὑτῷ	4163
151543	λαις	4461
151544	 καιρὸς	4511
151545	 κύκλῳ	4606
151546	έων	4596
151547	 προσκυ	4585
151548	 οὑ	4483
151549	 ἁρμό	4453
151550	τὶ	4581
151551	 σεαυτ	4527
151552	άρχου	4307
151553	 πᾶσαι	4608
151554	 πράγματος	4481
151555	 μῆκος	4562
151556	ρχεσθαι	4544
151557	ιτῶν	4394
151558	 καλὰ	4588
151559	 αἰώνων	4561
151560	ίστην	4395
151561	 αὑτῶν	4227
151562	 τάχ	4409
151563	 καρδίᾳ	4473
151564	σχον	4429
151565	ἔχ	4640
151566	 ἐρα	4398
151567	χόμενον	4501
151568	 λέγομεν	4631
151569	Μὴ	4494
151570	 Ἐκεῖ	4506
151571	 ἄστ	4365
151572	 ναὸν	4396
151573	 βαρβάρων	4169
151574	πέμ	4308
151575	ἄλλα	4324
151576	σσης	4432
151577	 οἰκίαν	4304
151578	 ἡγεμό	4336
151579	 μέλ	4476
151580	γνωσιν	4446
151581	ἐλ	4532
151582	 πόθεν	4349
151583	 Ἀθην	4228
151584	βαλεῖν	4243
151585	 μερῶν	4646
151586	ιανὸς	4157
151587	 εἶεν	4458
151588	ἐὰν	4506
151589	 τέως	4380
151590	 παλαιο	4444
151591	 εὑρεῖν	4495
151592	 σαρκὶ	4520
151593	 ἔρχεται	4426
151594	 κρίσιν	4470
151595	παντα	4510
151596	πομεν	4610
151597	 πλά	4413
151598	ροῦσι	4477
151599	 ἐλπίδα	4292
151600	 εἰρημένων	4437
151601	 ἀντικ	4600
151602	ούσιον	4493
151603	 οἶδε	4323
151604	 ἐγε	4297
151605	ἀδελ	4331
151606	 ἱκανῶς	4432
151607	 νεν	4343
151608	θυμίας	4366
151609	 ἀσεβ	4475
151610	θά	4557
151611	φεσιν	4575
151612	 κολα	4306
151613	ίνειν	4568
151614	 ἔχοντος	4440
151615	 γενέσθαι	4673
151616	τραν	4585
151617	 γίνεσθαι	4651
151618	 Λόγον	4420
151619	 στρατιωτῶν	3911
151620	 βάρβα	4235
151621	χέως	888
151622	ριστος	4302
151623	 Λό	4341
151624	ππος	4186
151625	έσθω	4535
151626	 ἀμφοτέρων	4375
151627	θόντα	4292
151628	 Οὔ	4311
151629	 Υἱός	4450
151630	 ἀγαθὸς	4447
151631	 βά	4821
151632	ώτατος	4215
151633	 ὁρᾶν	4247
151634	 σοφίαν	4298
151635	 μηδένα	4291
151636	μαρτυ	4379
151637	ρίας	4388
151638	 ἀέ	4458
151639	 κακόν	4399
151640	 ἦλθον	4273
151641	ρία	4395
151642	μέναις	4263
151643	 πνεύματι	4425
151644	 ἄμεινον	4328
151645	 ἀ	4499
151646	 ἥκιστα	4250
151647	 τεῖχος	4180
151648	 ἐκείνη	4304
151649	θανεῖν	952
151650	 ἔσονται	4606
151651	 πλήθει	4137
151652	 θεῖα	4289
151653	 κ\xe1\xbe	4138
151654	 δέον	4389
151655	 Ἀντι	3952
151656	 ἀμφοῖν	4648
151657	 ὀξ	4380
151658	 κρατο	4259
151659	μνον	4393
151660	 ἰδίας	4392
151661	ῦμαι	4282
151662	 μακάριος	4196
151663	σηται	4362
151664	 παιδὸς	4223
151665	αἴ	4434
151666	νομένων	4284
151667	 ἐπου	4494
151668	ἐπισ	4344
151669	 ἔνιοι	4290
151670	 νυμφ	4113
151671	 Ἀχιλλ	3972
151672	 οἰκείαν	4454
151673	λείᾳ	4163
151674	ότης	4473
151675	 ἰσ	4435
151676	 Πτολεμα	3935
151677	 λόγου	4268
151678	 Ὅμη	4022
151679	βεβλη	4331
151680	 ὠφέ	4314
151681	 ἑτέρας	4289
151682	 ἐκκλησίας	4294
151683	ρυγ	4310
151684	Ἐπεὶ	4256
151685	 μητρὸς	4208
151686	ώμενος	4252
151687	 ἐπη	4243
151688	ρίαις	4310
151689	ητὸς	4354
151690	ύγχαν	4122
151691	ζόντων	4270
151692	ιανοῦ	4064
151693	 ἐπανα	4466
151694	 Οὕτως	4397
151695	 εἰσά	4349
151696	 ὑψ	4371
151697	 Ἑλλά	4080
151698	φην	4185
151699	σσαρα	4246
151700	 ἐπαι	4227
151701	ρεως	4602
151702	 ἑτέρῳ	4321
151703	 οἰκείων	4266
151704	 ἔοικεν	4414
151705	 Καίσαρος	3723
151706	στηκεν	4513
151707	ῖϲ	3891
151708	θένου	4354
151709	κνυ	4301
151710	κῆς	4202
151711	ἐπειδὴ	4357
151712	 ὡρα	4182
151713	 πολί	4230
151714	 πολὺς	4151
151715	 τυχεῖν	4211
151716	βασιν	4203
151717	τικῆς	4248
151718	 ἐνέργ	4281
151719	 δακρύ	4249
151720	 δήπου	4236
151721	 εὐθέως	4139
151722	 κινεῖσθαι	4623
151723	θείη	4235
151724	 Σωτὴρ	4314
151725	 ἀκου	4188
151726	 ἐπίσκοπος	4431
151727	 ἀφι	4253
151728	 λοιπὰ	4342
151729	γγέ	4233
151730	 Ἰτα	3918
151731	ῦρο	4199
151732	 γρά	4272
151733	 ὠφελ	4189
151734	 ἔθνε	4367
151735	Τού	4144
151736	 ζητοῦ	4303
151737	ζοντα	4322
151738	ετί	4086
151739	 πίστει	4245
151740	 πόρρω	4128
151741	 ὀνο	620
151742	 Οὐδὲ	4294
151743	 ἔγωγ	760
151744	 ἀληθεί	561
151745	σόν	4158
151746	 μόνου	4314
151747	 σφᾶς	3792
151748	 πλήθους	3970
151749	 γνῶ	4178
151750	ἤδη	4169
151751	 πασῶν	4256
151752	νατος	4281
151753	 τυράν	4234
151754	 Ὠ	4000
151755	 θαυμαστ	4141
151756	 ἅρ	4026
151757	 Πυθαγ	3981
151758	 κἀγὼ	4180
151759	αγεῖν	4173
151760	ρῆν	128
151761	 τισ	4130
151762	μένα	4311
151763	σιμον	4289
151764	 ὡσεὶ	4269
151765	 εἰρή	4175
151766	 ὀπίσω	4123
151767	 ἔνδο	4116
151768	κακ	4313
151769	 ξύ	4253
151770	αὐτὸ	4243
151771	 κοινῇ	4192
151772	 ὑπέρ	4179
151773	ίνῳ	4030
151774	 ἀνάγκη	5186
151775	λλυ	4184
